,files,a,b,c,rmse
356,2021_04_21_16_13_13.json,24.8694667568422,2.0141776521142667,-0.0003879705903590152,16.525540604235456
357,2021_04_22_15_49_10.json,173.0916639585289,0.9313749569993802,-0.0002560149023220969,14.917311520287319
358,2021_04_26_16_41_31.json,227.80814829795784,0.47516635344885594,8.024771556434612e-05,18.94892974617651
359,2021_04_27_16_58_54.json,269.3763814138213,0.2304829858041585,5.657281283652485e-05,18.759421613933625
360,2021_04_28_19_05_06.json,184.82132878052747,0.9499451387482285,0.00019445859744293668,51.665674296741145
361,2021_04_30_15_45_01.json,287.0389196248233,0.139590503795511,-0.0001408788240732698,13.950964837248414
362,2021_05_01_17_31_06.json,280.82577945077514,0.15283397221639708,-0.00021702684730134957,27.32966589585186
363,2021_05_02_16_34_39.json,170.521700566816,0.9188550371791494,-0.00020281834226618876,17.161433250931083
364,2021_05_03_17_21_02.json,-173.72991467714854,4.398605952541313,-0.013827856694979452,54.767822272322476
365,2021_05_04_15_16_36.json,168.21963877584628,0.9748553679784832,-0.00030561282049236624,17.125664148359224
366,2021_05_05_16_12_17.json,222.81931818422697,0.6231443304406972,-0.00028243406317529705,12.398937068527177
367,2021_05_06_16_13_41.json,-138.87498044040404,3.3179715592644676,-0.0012014190366382539,53.551923267957406
368,2021_05_07_16_00_19.json,273.8432662264216,0.2245542608068471,-0.0001238787668972565,13.801653682676559
369,2021_05_08_16_22_52.json,245.59912657477042,0.4294489198036859,-0.00015853328284262677,12.843873955553558
370,2021_05_11_16_53_33.json,-133.71544073749996,2.6512941832865407,-0.0008007202746861753,64.67855718715929
371,2021_05_12_17_57_18.json,-18.51543301311068,2.3846841256553293,-0.0009974504555987276,14.559411431865856
372,2021_05_13_16_42_49.json,-23.958033644777203,2.153136678102196,-0.0010336193958535114,78.35706108683783
373,2021_05_14_17_42_43.json,70.34175547851254,1.7667903665962488,-0.0006737870284026635,18.917731939910794
374,2021_05_17_17_11_50.json,35.558177680275776,1.9699617217170116,-0.0004400130224298851,14.414636361058898
